_index,_type,_id,_version,_score,_source.topic,_source.status,_source.naber,_source.time,_source.message_number
quicksight_anko,_doc,tKDmv40BCGnGzzdjQQlI,1,9.914774,HLT-700U,z05-11-03,202952,02/19/2024 1:10:00 pm,0.107697
quicksight_anko,_doc,vnrov40BR2M06yWaXLnm,1,9.914774,HLT-700U,z05-11-03,202952,02/19/2024 1:10:00 pm,0.169933
quicksight_anko,_doc,Anrsv40BR2M06yWahboW,1,9.914774,HLT-700U,z05-12-04,202952,02/19/2024 1:10:00 pm,0.002403
quicksight_anko,_doc,KXrsv40BR2M06yWa1rqF,1,9.914774,HLT-700U,z05-12-04,202952,02/19/2024 1:10:00 pm,0.003058
quicksight_anko,_doc,5qDuv40BCGnGzzdjKwod,1,9.914774,HLT-700U,z05-11-03,202952,02/19/2024 1:13:00 pm,0.175118
quicksight_anko,_doc,_nrMv40BR2M06yWaLrap,1,9.914774,HLT-700U,z05-11-03,202951,02/19/2024 1:21:00 pm,0.076021
quicksight_anko,_doc,LaDMv40BCGnGzzdjOgdM,1,9.914774,HLT-700U,z05-11-03,202951,02/19/2024 1:21:00 pm,0.074319
quicksight_anko,_doc,K3rMv40BR2M06yWaVbez,1,9.914774,HLT-700U,z05-12-04,202951,02/19/2024 1:21:00 pm,0.003153
quicksight_anko,_doc,W6DMv40BCGnGzzdjYQeN,1,9.914774,HLT-700U,z05-12-04,202951,02/19/2024 1:21:00 pm,0.001616
quicksight_anko,_doc,Ynruv40BR2M06yWafruC,1,9.914774,HLT-700U,z05-11-03,202952,02/19/2024 1:13:00 pm,0.519417
quicksight_anko,_doc,_XQlWI0BR2M06yWakTLm,1,9.914774,HLT-700U,z05-11-03,202949,01/30/2024 9:27:00 am,0.058581
quicksight_anko,_doc,q3r0v40BR2M06yWat8lD,1,9.914774,HLT-700U,z05-12-04,202952,02/19/2024 1:13:00 pm,0.001519
quicksight_anko,_doc,znr0v40BR2M06yWa5MlZ,1,9.914774,HLT-700U,z05-11-03,202952,02/19/2024 1:13:00 pm,0.078449
quicksight_anko,_doc,NaZ0440BCGnGzzdjsXDS,1,9.914774,HLT-700U,z05-11-03,202954,02/26/2024 11:10:00 am,0.062846
quicksight_anko,_doc,Y6Z1440BCGnGzzdjOnA1,1,9.914774,HLT-700U,z05-11-03,202954,02/26/2024 11:10:00 am,0.078059
quicksight_anko,_doc,2YF7440BR2M06yWaByiQ,1,9.914774,HLT-700U,z05-12-04,202954,02/26/2024 11:10:00 am,0.003472
quicksight_anko,_doc,FIGV440BR2M06yWaCSl9,1,9.914774,HLT-700U,z05-12-04,202954,02/26/2024 11:10:00 am,0.001291
quicksight_anko,_doc,fKaB440BCGnGzzdjDXAQ,1,9.914774,HLT-700U,z05-12-04,202954,02/26/2024 11:10:00 am,0.002547
quicksight_anko,_doc,hL_fVY4BOh4WVcPpBDQu,1,9.914774,HLT-700U,z05-12-04,202624,03/19/2024 4:35:00 pm,0.260918
quicksight_anko,_doc,ZsbA6o4BIDyt7y5v_84m,1,9.914774,HLT-700U,z05-12-04,202940,04/17/2024 2:34:00 pm,0.005145
quicksight_anko,_doc,NEig4I4B_cPsdzR4fTcE,1,9.914774,HLT-700U,z05-11-03,203087,04/15/2024 3:20:00 pm,0.121181
quicksight_anko,_doc,Tsag4I4BIDyt7y5vnEAK,1,9.914774,HLT-700U,z05-11-03,203087,04/15/2024 3:21:00 pm,0.133164
quicksight_anko,_doc,J7yg4I4BUuLBa1XBpGU6,1,9.914774,HLT-700U,z05-11-03,203087,04/15/2024 3:21:00 pm,0.14646
quicksight_anko,_doc,eUjA6o4B_cPsdzR4nL8N,1,9.914774,HLT-700U,z05-11-03,202940,04/17/2024 2:34:00 pm,0.128283
quicksight_anko,_doc,T7zA6o4BUuLBa1XBmPQU,1,9.914774,HLT-700U,z05-11-03,202940,04/17/2024 2:34:00 pm,0.184624
quicksight_anko,_doc,o0jA6o4B_cPsdzR42L_f,1,9.914774,HLT-700U,z05-12-04,202940,04/17/2024 2:34:00 pm,0.002185
quicksight_anko,_doc,RsbA6o4BIDyt7y5vs85e,1,9.914774,HLT-700U,z05-12-04,202940,04/17/2024 2:34:00 pm,0.000953
quicksight_anko,_doc,wbzB6o4BUuLBa1XBZ_Tc,1,9.914774,HLT-700U,z05-12-04,202940,04/17/2024 2:34:00 pm,0.001937
quicksight_anko,_doc,U70m8I4BUuLBa1XBT0mD,1,9.914774,HLT-700U,z05-11-03,203096,04/18/2024 3:39:00 pm,0.124995
quicksight_anko,_doc,akkm8I4B_cPsdzR4mxAr,1,9.914774,HLT-700U,z05-12-04,203096,04/18/2024 3:39:00 pm,0.005439
quicksight_anko,_doc,fEkm8I4B_cPsdzR40xBz,1,9.914774,HLT-700U,z05-12-04,203096,04/18/2024 3:39:00 pm,0.00364
quicksight_anko,_doc,E0MudI4B_cPsdzR4xEzM,1,9.914774,HLT-700U,z05-11-03,202625,03/25/2024 2:02:00 pm,0.162646
quicksight_anko,_doc,UMFAdI4BIDyt7y5vKALm,1,9.914774,HLT-700U,z05-12-04,202625,03/25/2024 2:12:00 pm,0.003094
quicksight_anko,_doc,58FFdI4BIDyt7y5vuwK-,1,9.914774,HLT-700U,z05-11-03,202957,03/25/2024 1:52:00 pm,0.078524
quicksight_anko,_doc,zUNUdI4B_cPsdzR4llE6,1,9.914774,HLT-700U,z05-12-04,202957,03/25/2024 1:52:00 pm,0.004777
quicksight_anko,_doc,tL4oBY8BUuLBa1XBE3I0,1,9.914774,HLT-700U,z05-12-04,203091,04/22/2024 5:35:00 pm,0.013674
quicksight_anko,_doc,ykzfN48B_cPsdzR4I9Tm,1,9.914774,HLT-700U,z05-11-03,202942,05/02/2024 1:44:00 pm,0.171529
quicksight_anko,_doc,IsvzN48BIDyt7y5vFR9Y,1,9.914774,HLT-700U,z05-12-04,202942,05/02/2024 1:45:00 pm,0.00848
quicksight_anko,_doc,cYpzcI8BOsI23z_S_LYZ,1,9.914774,HLT-700U,z05-11-03,202944,05/13/2024 1:37:00 pm,0.110425
quicksight_anko,_doc,ac1zcI8BIDyt7y5v__z2,1,9.914774,HLT-700U,z05-11-03,202944,05/13/2024 1:37:00 pm,0.116904
quicksight_anko,_doc,g090cI8B_cPsdzR4Rq51,1,9.914774,HLT-700U,z05-12-04,202944,05/13/2024 1:37:00 pm,0.005936
quicksight_anko,_doc,v810cI8BIDyt7y5vXfzO,1,9.914774,HLT-700U,z05-11-03,202944,05/13/2024 1:37:00 pm,0.092203
quicksight_anko,_doc,xM1wcI8BIDyt7y5vNvvq,1,9.914774,HLT-700U,z05-12-04,202944,05/13/2024 1:33:00 pm,0.026297
quicksight_anko,_doc,1YqBdY8BOsI23z_S3dZK,1,9.914774,HLT-700U,z05-12-04,202945,05/14/2024 1:13:00 pm,0.003536
quicksight_anko,_doc,UMhRBI8BIDyt7y5vvSkw,1,9.914774,HLT-700U,z05-12-04,203093,04/22/2024 1:40:00 pm,0.001576
quicksight_anko,_doc,n8hSBI8BIDyt7y5vrCkR,1,9.914774,HLT-700U,z05-11-03,203093,04/22/2024 1:40:00 pm,0.131181
quicksight_anko,_doc,3r5SBI8BUuLBa1XB5lSs,1,9.914774,HLT-700U,z05-12-04,203093,04/22/2024 1:40:00 pm,0.004184
quicksight_anko,_doc,9b5TBI8BUuLBa1XBLlRN,1,9.914774,HLT-700U,z05-12-04,203093,04/22/2024 1:40:00 pm,0.004738
quicksight_anko,_doc,'-r5TBI8BUuLBa1XBOVS1,1,9.914774,HLT-700U,z05-12-04,203093,04/22/2024 1:41:00 pm,0.003223
quicksight_anko,_doc,Fb5TBI8BUuLBa1XBi1Ud,1,9.914774,HLT-700U,z05-12-04,203093,04/22/2024 1:41:00 pm,0.004725
quicksight_anko,_doc,MsHSN48BUuLBa1XBbzwz,1,9.914774,HLT-700U,z05-11-03,202942,05/02/2024 1:44:00 pm,0.192712
quicksight_anko,_doc,ZkzbN48B_cPsdzR4D9Hv,1,9.914774,HLT-700U,z05-11-03,202942,05/02/2024 1:44:00 pm,0.287462
quicksight_anko,_doc,88vcN48BIDyt7y5vXRLD,1,9.914774,HLT-700U,z05-11-03,202941,05/02/2024 1:55:00 pm,0.142923
quicksight_anko,_doc,QkzcN48B_cPsdzR4UdL3,1,9.914774,HLT-700U,z05-11-03,202941,05/02/2024 1:55:00 pm,0.136291
quicksight_anko,_doc,3sHcN48BUuLBa1XBsD4e,1,9.914774,HLT-700U,z05-12-04,202941,05/02/2024 1:55:00 pm,0.001462
quicksight_anko,_doc,I8vcN48BIDyt7y5vpBNn,1,9.914774,HLT-700U,z05-12-04,202941,05/02/2024 1:55:00 pm,0.002267
quicksight_anko,_doc,Z0zcN48B_cPsdzR4j9LE,1,9.914774,HLT-700U,z05-11-03,202941,05/02/2024 1:55:00 pm,0.108055
quicksight_anko,_doc,DsHcN48BUuLBa1XB-D9N,1,9.914774,HLT-700U,z05-12-04,202941,05/02/2024 1:55:00 pm,0.002259
quicksight_anko,_doc,78HcN48BUuLBa1XB0j4r,1,9.914774,HLT-700U,z05-12-04,202941,05/02/2024 1:55:00 pm,0.003295
quicksight_anko,_doc,bFCKf48B_cPsdzR4XrXn,1,9.914774,HLT-700U,z05-12-04,202945,05/16/2024 11:50:00 am,0.002314
quicksight_anko,_doc,xM9EgI8BIDyt7y5vdgHL,1,9.914774,HLT-700U,z05-11-03,202945,05/16/2024 3:21:00 pm,0.114617
quicksight_anko,_doc,RotEgI8BOsI23z_SkMpj,1,9.914774,HLT-700U,z05-11-03,202945,05/16/2024 3:21:00 pm,0.083235
quicksight_anko,_doc,YlBEgI8B_cPsdzR4ycga,1,9.914774,HLT-700U,z05-12-04,202945,05/16/2024 3:21:00 pm,0.002419
quicksight_anko,_doc,YYtEgI8BOsI23z_S1srD,1,9.914774,HLT-700U,z05-12-04,202945,05/16/2024 3:21:00 pm,0.004849
quicksight_anko,_doc,hVBHgI8B_cPsdzR4TMmQ,1,9.914774,HLT-700U,z05-11-03,202945,05/16/2024 3:24:00 pm,0.102261
quicksight_anko,_doc,Gc9HgI8BIDyt7y5vcQPl,1,9.914774,HLT-700U,z05-11-03,202945,05/16/2024 3:24:00 pm,0.078877
quicksight_anko,_doc,7sFnPI8BUuLBa1XBpoB1,1,9.914774,HLT-700U,z05-12-04,202946,05/03/2024 11:12:00 am,0.006441
quicksight_anko,_doc,hk1sPI8B_cPsdzR4OBIK,1,9.914774,HLT-700U,z05-11-03,202946,05/03/2024 11:14:00 am,0.07825
quicksight_anko,_doc,nk1sPI8B_cPsdzR4bxLG,1,9.914774,HLT-700U,z05-12-04,202946,05/03/2024 11:14:00 am,0.00501
quicksight_anko,_doc,wM6GdY8BIDyt7y5vBBm8,1,9.914774,HLT-700U,z05-11-03,202945,05/14/2024 1:17:00 pm,0.099411
quicksight_anko,_doc,ys6GdY8BIDyt7y5vHBk_,1,9.914774,HLT-700U,z05-11-03,202945,05/14/2024 1:17:00 pm,0.153286
quicksight_anko,_doc,KU-GdY8B_cPsdzR4f8wY,1,9.914774,HLT-700U,z05-12-04,202945,05/14/2024 1:17:00 pm,0.019244
quicksight_anko,_doc,IVNhpI8B_cPsdzR4pSXU,1,9.914774,HLT-700U,z05-12-04,203096,05/23/2024 3:37:00 pm,0.002714
quicksight_anko,_doc,lNFhpI8BIDyt7y5vyCj4,1,9.914774,HLT-700U,z05-12-04,203096,05/23/2024 3:37:00 pm,0.020619
quicksight_anko,_doc,4AnNX4sBdMoyJm4gA-8y,1,9.910874,HLT-700U,z05-06-02,202961,10/24/2023 11:16:00 am,0.013241
quicksight_anko,_doc,hVXDX4sBPVAW4LXWFhXp,1,9.910874,HLT-700U,z05-06-02,202961,10/24/2023 11:16:00 am,0.001414
quicksight_anko,_doc,iYhwFIwBPu2lw1EyyCaP,1,9.910874,HLT-700U,z05-06-02,202950,11/28/2023 1:36:00 pm,0.000072
quicksight_anko,_doc,72JwFIwBPVAW4LXW1SpS,1,9.910874,HLT-700U,z05-06-02,202950,11/28/2023 1:36:00 pm,0.000807
quicksight_anko,_doc,mYhwFIwBPu2lw1Ey5ibl,1,9.910874,HLT-700U,z05-06-02,202950,11/28/2023 1:36:00 pm,0.00842
quicksight_anko,_doc,DGKFFIwBPVAW4LXW9DUp,1,9.910874,HLT-700U,z05-06-02,202949,11/28/2023 1:11:00 pm,0.00716
quicksight_anko,_doc,0oixFIwBPu2lw1EyJjZS,1,9.910874,HLT-700U,z05-06-02,202968,11/28/2023 2:09:00 pm,0.005427
quicksight_anko,_doc,6oiyI4wBPu2lw1Ey7-Kr,1,9.910874,HLT-700U,z05-06-02,202621,12/01/2023 11:53:00 am,0.012376
quicksight_anko,_doc,K2I9JIwBPVAW4LXWhvR2,1,9.910874,HLT-700U,z05-06-02,202619,12/01/2023 3:11:00 pm,0.000269
quicksight_anko,_doc,pmPvPYwBPVAW4LXWvr16,1,9.910874,HLT-700U,z05-06-02,202945,12/06/2023 2:12:00 pm,0.001904
quicksight_anko,_doc,r2PvPYwBPVAW4LXWyr04,1,9.910874,HLT-700U,z05-06-02,202945,12/06/2023 2:12:00 pm,0.011274
quicksight_anko,_doc,OInzPYwBPu2lw1EyzbQ8,1,9.910874,HLT-700U,z05-06-02,202945,12/06/2023 2:12:00 pm,0.010676
quicksight_anko,_doc,pWPhPYwBPVAW4LXWybyD,1,9.910874,HLT-700U,z05-06-02,202945,12/06/2023 2:12:00 pm,0.000136
quicksight_anko,_doc,OGNMQ4wBPVAW4LXWm_X1,1,9.910874,HLT-700U,z05-06-02,202941,12/07/2023 4:03:00 pm,0.012784
quicksight_anko,_doc,YYlNQ4wBPu2lw1EySel-,1,9.910874,HLT-700U,z05-06-02,202941,12/07/2023 4:03:00 pm,0.082654
quicksight_anko,_doc,UGNNQ4wBPVAW4LXWV_WT,1,9.910874,HLT-700U,z05-06-02,202941,12/07/2023 4:03:00 pm,0.191241
quicksight_anko,_doc,8Yl5Q4wBPu2lw1EyQuy3,1,9.910874,HLT-700U,z05-06-02,202943,01/04/2024 4:17:00 pm,0.014877
quicksight_anko,_doc,NlchlIsBPVAW4LXWO84C,1,9.910874,HLT-700U,z05-06-02,202704,11/03/2023 3:44:00 pm,0.000199
quicksight_anko,_doc,Blq5s4sBPVAW4LXWUOvs,1,9.910874,HLT-700U,z05-06-02,202578,11/09/2023 7:19:00 pm,0.003574
quicksight_anko,_doc,wA-5s4sBdMoyJm4gYb0c,1,9.910874,HLT-700U,z05-06-02,202578,11/09/2023 7:19:00 pm,0.002107
quicksight_anko,_doc,rhQc14sBdMoyJm4gBFzi,1,9.910874,HLT-700U,z05-06-02,202963,11/16/2023 3:46:00 pm,0.002228
quicksight_anko,_doc,ZXT7V40BR2M06yWa-zKo,1,9.910874,HLT-700U,z05-06-02,202949,01/30/2024 9:27:00 am,0.039358
quicksight_anko,_doc,gXQFWI0BR2M06yWa2zIB,1,9.910874,HLT-700U,z05-06-02,202949,01/30/2024 9:27:00 am,0.168749
quicksight_anko,_doc,n3rLv40BR2M06yWa5LZo,1,9.910874,HLT-700U,z05-06-02,202951,02/19/2024 1:20:00 pm,0.000218
quicksight_anko,_doc,0aDLv40BCGnGzzdj8wbM,1,9.910874,HLT-700U,z05-06-02,202951,02/19/2024 1:21:00 pm,0.013906
quicksight_anko,_doc,16DLv40BCGnGzzdj9waf,1,9.910874,HLT-700U,z05-06-02,202951,02/19/2024 1:21:00 pm,0.006957
quicksight_anko,_doc,v3rbv40BR2M06yWa4LgM,1,9.910874,HLT-700U,z05-06-02,202952,02/19/2024 1:10:00 pm,0.016069
quicksight_anko,_doc,baDiv40BCGnGzzdjFAng,1,9.910874,HLT-700U,z05-06-02,202952,02/19/2024 1:10:00 pm,0.057279
quicksight_anko,_doc,pqDtv40BCGnGzzdjjwoe,1,9.910874,HLT-700U,z05-06-02,202952,02/19/2024 1:13:00 pm,0.005437
quicksight_anko,_doc,rKDtv40BCGnGzzdjnAoU,1,9.910874,HLT-700U,z05-06-02,202952,02/19/2024 1:13:00 pm,0.050578
quicksight_anko,_doc,s6Dtv40BCGnGzzdjqgqD,1,9.910874,HLT-700U,z05-06-02,202952,02/19/2024 1:13:00 pm,0.044863
quicksight_anko,_doc,q3oyxY0BR2M06yWaNegk,1,9.910874,HLT-700U,z05-06-02,202951,02/20/2024 2:30:00 pm,0.024258
quicksight_anko,_doc,t7_eVY4BOh4WVcPpWjMQ,1,9.910874,HLT-700U,z05-06-02,202624,03/19/2024 4:35:00 pm,0.000211
quicksight_anko,_doc,VK3eVY4BCGnGzzdjXa_w,1,9.910874,HLT-700U,z05-06-02,202624,03/19/2024 4:35:00 pm,0.000804
quicksight_anko,_doc,zQlvQIsBdMoyJm4g5mJi,1,9.910874,HLT-700U,z05-06-02,202703,10/18/2023 9:41:00 am,0.018614
quicksight_anko,_doc,rVRvQIsBPVAW4LXW7odQ,1,9.910874,HLT-700U,z05-06-02,202703,10/18/2023 9:41:00 am,0.001778
quicksight_anko,_doc,LLzA6o4BUuLBa1XBbfRM,1,9.910874,HLT-700U,z05-06-02,202940,04/17/2024 2:33:00 pm,0.008177
quicksight_anko,_doc,ukjB6o4B_cPsdzR4Eb-s,1,9.910874,HLT-700U,z05-06-02,202940,04/17/2024 2:34:00 pm,0.000066
quicksight_anko,_doc,YLcxdI4BUuLBa1XBrDcF,1,9.910874,HLT-700U,z05-06-02,202625,03/25/2024 2:05:00 pm,0.000223
quicksight_anko,_doc,CcEydI4BIDyt7y5vpQDQ,1,9.910874,HLT-700U,z05-06-02,202957,03/25/2024 1:52:00 pm,0.051215
quicksight_anko,_doc,FUkl8I4B_cPsdzR4mxBc,1,9.910874,HLT-700U,z05-06-02,203096,04/18/2024 3:39:00 pm,0.017589
quicksight_anko,_doc,ZchRBI8BIDyt7y5v-ymK,1,9.910874,HLT-700U,z05-06-02,203093,04/22/2024 1:40:00 pm,0.081848
quicksight_anko,_doc,l75SBI8BUuLBa1XBB1RD,1,9.910874,HLT-700U,z05-06-02,203093,04/22/2024 1:40:00 pm,0.092789
quicksight_anko,_doc,bshSBI8BIDyt7y5vFil8,1,9.910874,HLT-700U,z05-06-02,203093,04/22/2024 1:40:00 pm,0.093437
quicksight_anko,_doc,_ItDgI8BOsI23z_So8kF,1,9.910874,HLT-700U,z05-06-02,202945,05/16/2024 3:21:00 pm,0.000235
quicksight_anko,_doc,IYtEgI8BOsI23z_SAcop,1,9.910874,HLT-700U,z05-06-02,202945,05/16/2024 3:21:00 pm,0.01102
quicksight_anko,_doc,3c9GgI8BIDyt7y5vxwId,1,9.910874,HLT-700U,z05-06-02,202945,05/16/2024 3:24:00 pm,0.000691
quicksight_anko,_doc,pMFqPI8BUuLBa1XB_oIm,1,9.910874,HLT-700U,z05-06-02,202946,05/03/2024 11:13:00 am,0.013526
quicksight_anko,_doc,ocFqPI8BUuLBa1XBrYJQ,1,9.910874,HLT-700U,z05-06-02,202946,05/03/2024 11:13:00 am,0.007461
quicksight_anko,_doc,a8vSN48BIDyt7y5vvBEF,1,9.910874,HLT-700U,z05-06-02,202942,05/02/2024 1:44:00 pm,0.010334
quicksight_anko,_doc,Uk1oPI8B_cPsdzR4SBGg,1,9.910874,HLT-700U,z05-06-02,202946,05/03/2024 11:12:00 am,0.005549
quicksight_anko,_doc,MstqPI8BIDyt7y5vZVRX,1,9.910874,HLT-700U,z05-06-02,202946,05/03/2024 11:13:00 am,0.000767
quicksight_anko,_doc,q4pvcI8BOsI23z_S1LXu,1,9.910874,HLT-700U,z05-06-02,202944,05/13/2024 1:33:00 pm,0.000026
quicksight_anko,_doc,yM1wcI8BIDyt7y5vWfvd,1,9.910874,HLT-700U,z05-06-02,202944,05/13/2024 1:33:00 pm,0.000111
quicksight_anko,_doc,3oqCdY8BOsI23z_SL9Z3,1,9.910874,HLT-700U,z05-06-02,202945,05/14/2024 1:14:00 pm,0.000226
quicksight_anko,_doc,d86FdY8BIDyt7y5vaxkJ,1,9.910874,HLT-700U,z05-06-02,202945,05/14/2024 1:17:00 pm,0.005061
quicksight_anko,_doc,IWNZQ4wBPVAW4LXWS_YT,1,9.910776,HLT-700U,z05-11-04,202943,01/04/2024 4:17:00 pm,0.107612
quicksight_anko,_doc,PolxQ4wBPu2lw1Eyc-ww,1,9.910776,HLT-700U,z05-11-04,202941,12/07/2023 4:03:00 pm,0.127299
quicksight_anko,_doc,62N3Q4wBPVAW4LXWY_jj,1,9.910776,HLT-700U,z05-11-04,202941,12/07/2023 4:03:00 pm,0.150175
quicksight_anko,_doc,U5kdWI0BCGnGzzdjknPY,1,9.910776,HLT-700U,z05-11-04,202949,01/30/2024 9:27:00 am,0.065138
quicksight_anko,_doc,FXrsv40BR2M06yWaq7o4,1,9.910776,HLT-700U,z05-11-04,202952,02/19/2024 1:10:00 pm,0.561394
quicksight_anko,_doc,NKDsv40BCGnGzzdjtwrz,1,9.910776,HLT-700U,z05-11-04,202952,02/19/2024 1:10:00 pm,0.484446
quicksight_anko,_doc,M6DMv40BCGnGzzdjQgcC,1,9.910776,HLT-700U,z05-11-04,202951,02/19/2024 1:21:00 pm,0.087922
quicksight_anko,_doc,NqDuv40BCGnGzzdjtA1U,1,9.910776,HLT-700U,z05-11-04,202952,02/19/2024 1:13:00 pm,0.107152
quicksight_anko,_doc,oXr0v40BR2M06yWaqsmf,1,9.910776,HLT-700U,z05-11-04,202952,02/19/2024 1:13:00 pm,0.138126
quicksight_anko,_doc,9noyxY0BR2M06yWaj-gL,1,9.910776,HLT-700U,z05-11-04,202951,02/20/2024 2:31:00 pm,0.063335
quicksight_anko,_doc,BHoyxY0BR2M06yWanump,1,9.910776,HLT-700U,z05-11-04,202951,02/20/2024 2:31:00 pm,0.123763
quicksight_anko,_doc,tIgZGowBPu2lw1EyI4Fc,1,9.910776,HLT-700U,z05-11-04,202955,11/29/2023 3:30:00 pm,0.123835
quicksight_anko,_doc,6oGM440BR2M06yWa-ygU,1,9.910776,HLT-700U,z05-11-04,202954,02/26/2024 11:10:00 am,0.087179
quicksight_anko,_doc,rKaV440BCGnGzzdjCHCa,1,9.910776,HLT-700U,z05-11-04,202954,02/26/2024 11:10:00 am,0.09404
quicksight_anko,_doc,FQlwQIsBdMoyJm4gLWMr,1,9.910776,HLT-700U,z05-11-04,202703,10/18/2023 9:41:00 am,0.071348
quicksight_anko,_doc,9lRwQIsBPVAW4LXWOIev,1,9.910776,HLT-700U,z05-11-04,202703,10/18/2023 9:41:00 am,0.081518
quicksight_anko,_doc,C1chlIsBPVAW4LXW0c8H,1,9.910776,HLT-700U,z05-11-04,202704,11/03/2023 3:44:00 pm,0.085138
quicksight_anko,_doc,E1chlIsBPVAW4LXW1M_5,1,9.910776,HLT-700U,z05-11-04,202704,11/03/2023 3:44:00 pm,0.086186
quicksight_anko,_doc,bFq5s4sBPVAW4LXWsuvC,1,9.910776,HLT-700U,z05-11-04,202578,11/09/2023 7:20:00 pm,0.051593
quicksight_anko,_doc,'-a3eVY4BCGnGzzdj2K-S,1,9.910776,HLT-700U,z05-11-04,202624,03/19/2024 4:35:00 pm,0.092816
quicksight_anko,_doc,7sHcN48BUuLBa1XB0T52,1,9.910776,HLT-700U,z05-11-04,202941,05/02/2024 1:55:00 pm,0.107438
quicksight_anko,_doc,akz_N48B_cPsdzR4Ct4k,1,9.910776,HLT-700U,z05-11-04,202942,05/02/2024 1:45:00 pm,0.112796
quicksight_anko,_doc,dk90cI8B_cPsdzR4Oq6l,1,9.910776,HLT-700U,z05-11-04,202944,05/13/2024 1:37:00 pm,0.113695
quicksight_anko,_doc,n810cI8BIDyt7y5vPvx8,1,9.910776,HLT-700U,z05-11-04,202944,05/13/2024 1:37:00 pm,0.153882
quicksight_anko,_doc,hk90cI8B_cPsdzR4Sq52,1,9.910776,HLT-700U,z05-11-04,202944,05/13/2024 1:37:00 pm,0.128905
quicksight_anko,_doc,xYqBdY8BOsI23z_SydbN,1,9.910776,HLT-700U,z05-11-04,202945,05/14/2024 1:13:00 pm,0.113992
quicksight_anko,_doc,JbcxdI4BUuLBa1XBCTcI,1,9.910776,HLT-700U,z05-11-04,202625,03/25/2024 2:04:00 pm,0.10255
quicksight_anko,_doc,SEMxdI4B_cPsdzR4nE1b,1,9.910776,HLT-700U,z05-11-04,202625,03/25/2024 2:05:00 pm,0.156814
quicksight_anko,_doc,jrzA6o4BUuLBa1XB_vQX,1,9.910776,HLT-700U,z05-11-04,202940,04/17/2024 2:34:00 pm,0.118625
quicksight_anko,_doc,R8goBY8BIDyt7y5vEkQa,1,9.910776,HLT-700U,z05-11-04,203091,04/22/2024 5:35:00 pm,0.160219
quicksight_anko,_doc,er5RBI8BUuLBa1XBvFRV,1,9.910776,HLT-700U,z05-11-04,203093,04/22/2024 1:40:00 pm,0.095423
quicksight_anko,_doc,'-b5TBI8BUuLBa1XBOFTD,1,9.910776,HLT-700U,z05-11-04,203093,04/22/2024 1:41:00 pm,0.166567
quicksight_anko,_doc,Gk-GdY8B_cPsdzR4V8z0,1,9.910776,HLT-700U,z05-11-04,202945,05/14/2024 1:17:00 pm,0.101641
quicksight_anko,_doc,XVBEgI8B_cPsdzR4vMhH,1,9.910776,HLT-700U,z05-11-04,202945,05/16/2024 3:21:00 pm,0.066568
quicksight_anko,_doc,elBFgI8B_cPsdzR4CMja,1,9.910776,HLT-700U,z05-11-04,202945,05/16/2024 3:21:00 pm,0.096918
quicksight_anko,_doc,y4tHgI8BOsI23z_SuMtd,1,9.910776,HLT-700U,z05-11-04,202945,05/16/2024 3:24:00 pm,0.07404
quicksight_anko,_doc,0ItHgI8BOsI23z_SxcsQ,1,9.910776,HLT-700U,z05-11-04,202945,05/16/2024 3:24:00 pm,0.080955
quicksight_anko,_doc,2otHgI8BOsI23z_S38t3,1,9.910776,HLT-700U,z05-11-04,202945,05/16/2024 3:24:00 pm,0.170319
quicksight_anko,_doc,aUkm8I4B_cPsdzR4mhAz,1,9.910776,HLT-700U,z05-11-04,203096,04/18/2024 3:39:00 pm,0.17248
quicksight_anko,_doc,gL0m8I4BUuLBa1XB3Un5,1,9.910776,HLT-700U,z05-11-04,203096,04/18/2024 3:39:00 pm,0.345776
quicksight_anko,_doc,zENUdI4B_cPsdzR4k1HP,1,9.910776,HLT-700U,z05-11-04,202957,03/25/2024 1:52:00 pm,0.0942
quicksight_anko,_doc,1ENadI4B_cPsdzR4yVGk,1,9.910776,HLT-700U,z05-11-04,202957,03/25/2024 1:52:00 pm,0.082557
quicksight_anko,_doc,GrdedI4BUuLBa1XB5jz6,1,9.910776,HLT-700U,z05-11-04,202957,03/25/2024 1:52:00 pm,0.13782
quicksight_anko,_doc,gtFhpI8BIDyt7y5vtShT,1,9.910776,HLT-700U,z05-11-04,203096,05/23/2024 3:37:00 pm,0.116435
quicksight_anko,_doc,WIFy440BR2M06yWafSg0,1,9.9080305,HLT-700U,z05-03-02,202954,02/26/2024 11:10:00 am,0.173031
quicksight_anko,_doc,pgwhlIsBdMoyJm4gOJ6n,1,9.9080305,HLT-700U,z05-03-02,202704,11/03/2023 3:44:00 pm,0.056671
quicksight_anko,_doc,nFchlIsBPVAW4LXWb85K,1,9.9080305,HLT-700U,z05-03-02,202704,11/03/2023 3:44:00 pm,0.084076
quicksight_anko,_doc,7mJwFIwBPVAW4LXW0iph,1,9.9080305,HLT-700U,z05-03-02,202950,11/28/2023 1:36:00 pm,0.096253
quicksight_anko,_doc,tmKBFIwBPVAW4LXW6jSP,1,9.9080305,HLT-700U,z05-03-02,202949,11/28/2023 1:11:00 pm,0.178733
quicksight_anko,_doc,sYj7GYwBPu2lw1EyRn6Q,1,9.9080305,HLT-700U,z05-03-02,202955,11/29/2023 3:30:00 pm,0.432321
